-134.7493, 61.7825, 5.142
-120.96913528238933, 63.678600769042966, 4.497566481590271
-107.18897056477866, 65.57470153808593, 8.853132963180542
-93.40880584716797, 67.4708023071289, 8.853132963180542
-87.08660380045573, 69.64590708414714, 18.543934226036072
-80.76440175374348, 71.82101186116536, 28.2347354888916
-74.44219970703125, 73.9961166381836, 28.2347354888916
-70.97174072265625, 75.70658874511719, 28.2347354888916
-67.50128173828125, 77.41706085205078, 20.86691665649414
-64.03082275390625, 79.12753295898438, 13.49909782409668
-78.73155212402344, 85.8694585164388, 20.81772708892834
-93.43228149414062, 92.61138407389323, 28.13635635376
-108.13301086425781, 99.35330963134766, 28.13635635376
-104.39663950602214, 100.99553934733073, 28.13635635376
-100.66026814778645, 102.6377690633138, 20.843398094177363
-96.92389678955078, 104.27999877929688, 13.550439834594727
-91.88030497233073, 106.9934590657552, 13.550439834594727
-86.83671315511067, 109.70691935221355, 11.179196834564209
-81.79312133789062, 112.42037963867188, 8.807953834533691
-75.51644573452708, 107.97744019131125, 8.807953834533691
-69.23977013116354, 103.53450074395063, 4.336487817141296
-62.9630945278, 99.09156129659, -0.1349782002511
